scene_id,image_path,mask_path,product_id,dataset_name,product_type,timestamp_start,timestamp_stop,crs,width,height,scene_left,scene_bottom,scene_right,scene_top,scene_latitude,scene_longitude,oil_pixels,oil_percent,oil_area_km2,oil_latitude,oil_longitude,event_score,environment_available,ais_available,followup_scene_available
00025,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00025.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00025.tif,S1A_IW_GRDH_1SDV_20171016T023924_20171016T023947_018832_01FCC7_E86E_O,subset_54_of_S1A_IW_GRDH_1SDV_20171016T023924_20171016T023947_018832_01FCC7_E86E_Orb_NR_Cal_Spk_TC_dB,GRD,2017-10-16T02:39:25.771904,2017-10-16T02:39:28.134249,EPSG:4326,2048,2048,49.10002161893033,27.85076958269108,49.283996589118004,28.034744552878756,27.942757067784918,49.192009104024166,101928,2.4301528930664062,84322078.20090647,1031.5525370850012,1514.8131327996232,80.0,,,
00027,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00027.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00027.tif,S1A_IW_GRDH_1SDV_20171016T023924_20171016T023947_018832_01FCC7_E86E_O,subset_56_of_S1A_IW_GRDH_1SDV_20171016T023924_20171016T023947_018832_01FCC7_E86E_Orb_NR_Cal_Spk_TC_dB,GRD,2017-10-16T02:39:27.404888,2017-10-16T02:39:29.767233,EPSG:4326,2048,2048,49.24905212456575,27.723657969988167,49.43302709475343,27.907632940175844,27.815645455082006,49.34103960965959,45476,1.0842323303222656,27374532.661754,449.5105989972733,556.991731902542,80.0,,,
00028,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00028.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00028.tif,S1A_IW_GRDH_1SDV_20171016T023924_20171016T023947_018832_01FCC7_E86E_O,subset_57_of_S1A_IW_GRDH_1SDV_20171016T023924_20171016T023947_018832_01FCC7_E86E_Orb_NR_Cal_Spk_TC_dB,GRD,2017-10-16T02:39:27.036745,2017-10-16T02:39:29.399091,EPSG:4326,2048,2048,49.16443082480169,27.75231422755158,49.34840579498937,27.936289197739256,27.844301712645418,49.25641830989553,98768,2.3548126220703125,207921070.59566382,735.6718572817107,1049.9899056374534,80.0,,,
00074,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00074.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00074.tif,S1B_IW_GRDH_1SDV_20180226T001456_20180226T001521_009787_011AFF_6791_O,subset_5_of_S1B_IW_GRDH_1SDV_20180226T001456_20180226T001521_009787_011AFF_6791_Orb_NR_Cal_Spk_TC_dB,GRD,2018-02-26T00:15:17.514278,2018-02-26T00:15:19.893128,EPSG:4326,2048,2048,-92.14299775237366,19.30666204932628,-91.95902278218598,19.490637019513958,19.39864953442012,-92.05101026727982,228492,5.447673797607422,139577979.22573334,854.4283694833955,612.4035064684978,80.0,,,
00075,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00075.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00075.tif,S1B_IW_GRDH_1SDV_20180226T001456_20180226T001521_009787_011AFF_6791_O,subset_6_of_S1B_IW_GRDH_1SDV_20180226T001456_20180226T001521_009787_011AFF_6791_Orb_NR_Cal_Spk_TC_dB,GRD,2018-02-26T00:15:16.703121,2018-02-26T00:15:19.081971,EPSG:4326,2048,2048,-92.19689666942082,19.369364456157825,-92.01292169923315,19.553339426345502,19.461351941251664,-92.10490918432698,246648,5.880546569824219,172601590.72068563,1509.9903303493238,1156.1170048003632,80.0,,,
00085,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00085.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00085.tif,S1B_IW_GRDH_1SDV_20171204T001458_20171204T001523_008562_00F323_2A9C_O,subset_33_of_S1B_IW_GRDH_1SDV_20171204T001458_20171204T001523_008562_00F323_2A9C_Orb_NR_Cal_Spk_TC_dB,GRD,2017-12-04T00:15:19.628368,2017-12-04T00:15:22.007179,EPSG:4326,2048,2048,-92.34664918614351,19.33399735198476,-92.16267421595583,19.517972322172437,19.425984837078598,-92.25466170104967,219572,5.235004425048828,590026727.9950635,358.82164847976975,1349.6745942105551,80.0,,,
00086,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00086.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00086.tif,S1B_IW_GRDH_1SDV_20171204T001458_20171204T001523_008562_00F323_2A9C_O,subset_34_of_S1B_IW_GRDH_1SDV_20171204T001458_20171204T001523_008562_00F323_2A9C_Orb_NR_Cal_Spk_TC_dB,GRD,2017-12-04T00:15:19.416867,2017-12-04T00:15:21.795678,EPSG:4326,2048,2048,-92.18162866845076,19.350346690155735,-91.99765369826308,19.534321660343412,19.442334175249574,-92.08964118335692,208387,4.9683332443237305,1330267887.0509126,1759.3075839663702,814.5514283520565,80.0,,,
00092,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00092.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00092.tif,S1A_IW_GRDH_1SDV_20170710T224717_20170710T224742_017415_01D18B_5031_O,subset_56_of_S1A_IW_GRDH_1SDV_20170710T224717_20170710T224742_017415_01D18B_5031_Orb_NR_Cal_Spk_TC_dB,GRD,2017-07-10T22:47:30.086071,2017-07-10T22:47:32.409071,EPSG:4326,2048,2048,104.21364275236236,3.1400374717303268,104.39761772255004,3.3240124419180046,3.2320249568241657,104.3056302374562,381437,9.09416675567627,125613209.75397919,1144.6444406284654,672.2449591937856,80.0,,,
00093,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00093.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00093.tif,S1A_IW_GRDH_1SDV_20160806T062101_20160806T062126_012476_013807_2C02_O,subset_67_of_S1A_IW_GRDH_1SDV_20160806T062101_20160806T062126_012476_013807_2C02_Orb_NR_Cal_Spk_TC_dB,GRD,2016-08-06T06:21:11.393995,2016-08-06T06:21:13.812822,EPSG:4326,2048,2048,-0.2911806688606795,58.33145601150751,-0.1072056986730015,58.51543098169519,58.42344349660135,-0.1991931837668405,56520,1.3475418090820312,240063773.51303205,1031.127653927813,906.0934536447276,80.0,,,
00097,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00097.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00097.tif,S1A_IW_GRDH_1SDV_20151012T035110_20151012T035133_008114_00B614_7471_O,subset_77_of_S1A_IW_GRDH_1SDV_20151012T035110_20151012T035133_008114_00B614_7471_Orb_NR_Cal_Spk_TC_dB,GRD,2015-10-12T03:51:18.179614,2015-10-12T03:51:20.552606,EPSG:4326,2048,2048,31.630741157709487,34.87477616323063,31.814716127897164,35.058751133418305,34.966763648324466,31.722728642803325,84011,2.0029783248901367,155250304.1464534,885.9059111306852,511.04213138755637,80.0,,,
00098,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00098.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00098.tif,S1A_IW_GRDH_1SDV_20151012T035110_20151012T035133_008114_00B614_7471_O,subset_78_of_S1A_IW_GRDH_1SDV_20151012T035110_20151012T035133_008114_00B614_7471_Orb_NR_Cal_Spk_TC_dB,GRD,2015-10-12T03:51:17.842271,2015-10-12T03:51:20.215263,EPSG:4326,2048,2048,31.558426777337864,34.900917137998505,31.74240174752554,35.08489210818618,34.99290462309234,31.650414262431703,59204,1.4115333557128906,156437992.80767775,1066.8187622457942,1071.1916931288426,80.0,,,
00101,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00101.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00101.tif,S1A_IW_GRDH_1SDV_20150906T035109_20150906T035132_007589_00A815_8498_O,subset_4_of_S1A_IW_GRDH_1SDV_20150906T035109_20150906T035132_007589_00A815_8498_Orb_NR_Cal_Spk_TC_dB,GRD,2015-09-06T03:51:24.653886,2015-09-06T03:51:27.027016,EPSG:4326,2048,2048,33.28411796229142,34.3080044399692,33.468092932479095,34.49197941015688,34.39999192506304,33.37610544738526,83492,1.9906044006347656,432869609.29500383,771.8275882719303,449.78886599913767,80.0,,,
00102,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00102.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00102.tif,S1A_IW_GRDH_1SDV_20150906T035109_20150906T035132_007589_00A815_8498_O,subset_5_of_S1A_IW_GRDH_1SDV_20150906T035109_20150906T035132_007589_00A815_8498_Orb_NR_Cal_Spk_TC_dB,GRD,2015-09-06T03:51:23.978001,2015-09-06T03:51:26.351132,EPSG:4326,2048,2048,32.97554666219636,34.36037622103337,33.159521632384035,34.54435119122105,34.45236370612721,33.067534147290196,179650,4.28318977355957,717943193.4916207,1013.8710548288338,1226.50694684108,80.0,,,
00114,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00114.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00114.tif,S1A_IW_GRDH_1SDV_20170616T171859_20170616T171924_017062_01C6D4_2EE1_O,subset_17_of_S1A_IW_GRDH_1SDV_20170616T171859_20170616T171924_017062_01C6D4_2EE1_Orb_NR_Cal_Spk_TC_dB,GRD,2017-06-16T17:19:13.289364,2017-06-16T17:19:15.696601,EPSG:4326,2048,2048,3.0397306091593204,60.41780124119818,3.223705579346998,60.601776211385854,60.509788726292015,3.1317180942531593,50641,1.2073755264282227,10054974.120176079,1006.6572836239411,963.1251061392943,80.0,,,
00119,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00119.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00119.tif,S1A_IW_GRDH_1SDV_20170813T173452_20170813T173517_017908_01E086_910C_O,subset_28_of_S1A_IW_GRDH_1SDV_20170813T173452_20170813T173517_017908_01E086_910C_Orb_NR_Cal_Spk_TC_dB,GRD,2017-08-13T17:35:10.262911,2017-08-13T17:35:12.680389,EPSG:4326,2048,2048,1.3341991169036238,57.946462268239706,1.5181740870913019,58.13043723842738,58.038449753333545,1.426186601997463,47742,1.1382579803466797,487796858.8299045,1070.3344644128858,979.2283942859536,80.0,,,
00126,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00126.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00126.tif,S1B_IW_GRDH_1SDV_20171023T155606_20171023T155631_007959_00E0EF_4900_O,subset_39_of_S1B_IW_GRDH_1SDV_20171023T155606_20171023T155631_007959_00E0EF_4900_Orb_NR_Cal_Spk_TC_dB,GRD,2017-10-23T15:56:12.835531,2017-10-23T15:56:15.236622,EPSG:4326,2048,2048,31.45975571562488,31.481398866375535,31.643730685812557,31.665373836563212,31.573386351469374,31.551743200718718,58903,1.4043569564819336,41957359.99841281,1051.892628558817,832.6256302735005,80.0,,,
00140,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00140.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00140.tif,S1A_IW_GRDH_1SDV_20170830T174257_20170830T174322_018156_01E80E_46BF_O,subset_77_of_S1A_IW_GRDH_1SDV_20170830T174257_20170830T174322_018156_01E80E_46BF_Orb_NR_Cal_Spk_TC_dB,GRD,2017-08-30T17:43:07.947600,2017-08-30T17:43:10.366194,EPSG:4326,2048,2048,1.047995689508558,57.96719848080083,1.231970659696236,58.15117345098851,58.05918596589467,1.139983174602397,96541,2.3017168045043945,300643979.1587285,851.536689075108,1131.3751618483338,80.0,,,
00142,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00142.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00142.tif,S1A_IW_GRDH_1SDV_20170830T174257_20170830T174322_018156_01E80E_46BF_O,subset_79_of_S1A_IW_GRDH_1SDV_20170830T174257_20170830T174322_018156_01E80E_46BF_Orb_NR_Cal_Spk_TC_dB,GRD,2017-08-30T17:43:12.103045,2017-08-30T17:43:14.521640,EPSG:4326,2048,2048,0.8885447265773432,57.651260995376,1.0725196967650212,57.835235965563676,57.74324848046984,0.9805322116711822,101742,2.425718307495117,72627684.14380309,992.390261642193,1059.0976980991134,80.0,,,
00151,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00151.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00151.tif,S1A_IW_GRDH_1SDV_20170810T024649_20170810T024714_017855_01DEF7_3B52_O,subset_111_of_S1A_IW_GRDH_1SDV_20170810T024649_20170810T024714_017855_01DEF7_3B52_Orb_NR_Cal_Spk_TC_dB,GRD,2017-08-10T02:47:10.028277,2017-08-10T02:47:12.425853,EPSG:4326,2048,2048,48.99877910352837,29.175079352547854,49.18275407371605,29.35905432273553,29.267066837641693,49.09076658862221,129729,3.09298038482666,24288364.991645437,1115.7464522196271,1020.6824726930755,80.0,,,
00157,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00157.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00157.tif,S1B_IW_GRDH_1SDV_20180403T001457_20180403T001522_010312_012C3C_8B5F_O,subset_134_of_S1B_IW_GRDH_1SDV_20180403T001457_20180403T001522_010312_012C3C_8B5F_Orb_NR_Cal_Spk_TC_dB,GRD,2018-04-03T00:15:17.922573,2018-04-03T00:15:20.301387,EPSG:4326,2048,2048,-92.25116179091587,19.32527471730958,-92.0671868207282,19.509249687497256,19.417262202403418,-92.15917430582203,78931,1.881861686706543,9195979.40474428,1066.255621998961,1578.2770457741572,80.0,,,
00161,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00161.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00161.tif,S1B_IW_GRDH_1SDV_20180204T035058_20180204T035123_009468_011070_A886_O,subset_142_of_S1B_IW_GRDH_1SDV_20180204T035058_20180204T035123_009468_011070_A886_Orb_NR_Cal_Spk_TC_dB,GRD,2018-02-04T03:51:10.704959,2018-02-04T03:51:13.111792,EPSG:4326,2048,2048,33.22390197278909,33.30757811040028,33.40787694297677,33.491553080587956,33.39956559549412,33.31588945788293,59103,1.4091253280639648,248738841.48945943,1045.4748912914743,737.604207908228,80.0,,,
00164,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00164.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00164.tif,S1A_IW_GRDH_1SDV_20170509T154855_20170509T154920_016507_01B5BF_68BA_O,subset_152_of_S1A_IW_GRDH_1SDV_20170509T154855_20170509T154920_016507_01B5BF_68BA_Orb_NR_Cal_Spk_TC_dB,GRD,2017-05-09T15:49:08.414321,2017-05-09T15:49:10.818434,EPSG:4326,2048,2048,31.574873589492334,32.701926299652875,31.75884855968001,32.88590126984055,32.793913784746714,31.666861074586173,215613,5.1406145095825195,279098228.24021286,1095.4684341853228,1253.7029933260053,80.0,,,
00165,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00165.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00165.tif,S1A_IW_GRDH_1SDV_20170509T154855_20170509T154920_016507_01B5BF_68BA_O,subset_153_of_S1A_IW_GRDH_1SDV_20170509T154855_20170509T154920_016507_01B5BF_68BA_Orb_NR_Cal_Spk_TC_dB,GRD,2017-05-09T15:49:09.196509,2017-05-09T15:49:11.600622,EPSG:4326,2048,2048,31.66722040069982,32.642098501730516,31.851195370887496,32.82607347191819,32.734085986824354,31.759207885793657,255500,6.091594696044922,364972923.9268049,905.3573189823875,985.9313072407045,80.0,,,
00167,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00167.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00167.tif,S1B_IW_GRDH_1SDV_20171211T035910_20171211T035935_008666_00F66D_2BA9_O,subset_161_of_S1B_IW_GRDH_1SDV_20171211T035910_20171211T035935_008666_00F66D_2BA9_Orb_NR_Cal_Spk_TC_dB,GRD,2017-12-11T03:59:22.739983,2017-12-11T03:59:25.147365,EPSG:4326,2048,2048,29.83026185937076,33.531580454446804,30.01423682955844,33.71555542463448,33.62356793954064,29.9222493444646,131975,3.146529197692871,199160580.7213379,981.1935177116878,1202.4785944307635,80.0,,,
00168,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00168.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00168.tif,S1B_IW_GRDH_1SDV_20171211T035910_20171211T035935_008666_00F66D_2BA9_O,subset_162_of_S1B_IW_GRDH_1SDV_20171211T035910_20171211T035935_008666_00F66D_2BA9_Orb_NR_Cal_Spk_TC_dB,GRD,2017-12-11T03:59:21.493365,2017-12-11T03:59:23.900748,EPSG:4326,2048,2048,29.766122148084627,33.626801874563476,29.950097118272303,33.81077684475115,33.718789359657315,29.858109633178465,112606,2.6847362518310547,158038843.98941737,1257.0485675718878,1434.9099515123528,80.0,,,
00169,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00169.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00169.tif,S1B_IW_GRDH_1SDV_20171211T035910_20171211T035935_008666_00F66D_2BA9_O,subset_163_of_S1B_IW_GRDH_1SDV_20171211T035910_20171211T035935_008666_00F66D_2BA9_Orb_NR_Cal_Spk_TC_dB,GRD,2017-12-11T03:59:20.588980,2017-12-11T03:59:22.996362,EPSG:4326,2048,2048,29.72021823706612,33.695882319912265,29.904193207253797,33.87985729009994,33.7878698050061,29.81220572215996,57544,1.3719558715820312,12014519.033928813,1586.5572779090783,1711.2441609898513,80.0,,,
00171,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00171.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00171.tif,S1A_IW_GRDH_1SDV_20171116T001710_20171116T001735_019283_020AB6_E7DB_O,subset_175_of_S1A_IW_GRDH_1SDV_20171116T001710_20171116T001735_019283_020AB6_E7DB_Orb_NR_Cal_Spk_TC_dB,GRD,2017-11-16T00:17:13.356606,2017-11-16T00:17:15.742184,EPSG:4326,2048,2048,-92.16977415213957,26.090410352623792,-91.98579918195189,26.27438532281147,26.18239783771763,-92.07778666704573,94443,2.2516965866088867,334482835.8711517,1201.7643499253518,1143.1134599705642,80.0,,,
00178,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00178.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00178.tif,S1A_IW_GRDH_1SDV_20150828T165530_20150828T165555_007466_00A4B1_23DB_O,subset_186_of_S1A_IW_GRDH_1SDV_20150828T165530_20150828T165555_007466_00A4B1_23DB_Orb_NR_Cal_Spk_TC_dB,GRD,2015-08-28T16:55:39.855750,2015-08-28T16:55:42.268432,EPSG:4326,2048,2048,14.480636891989779,36.02313005885964,14.664611862177457,36.20710502904732,36.11511754395348,14.572624377083617,70909,1.6906023025512695,1540744.9767023437,413.01292501657053,1650.6896092174477,80.0,,,
